hour,day_of_week,road_type,distance,is_peak_hour,congestion_level,travel_time
15,0,2,28.613696374774488,0,0.2639115881792449,61.13890667295384
0,0,0,33.91394327569891,0,0.13839143985068897,41.4521751837695
17,4,1,26.411836776468363,1,0.7591301174590387,88.33886563156587
21,5,1,15.672824490513168,0,0.34413359895168927,27.73056607701214
7,3,0,38.98212264711861,1,1.0,128.1555487963968
6,6,1,26.85374699467836,0,0.22760563643639456,44.594547168839014
1,6,2,7.581417293631841,0,0.06233059791413621,13.769116803123353
11,5,2,12.52817423972478,0,0.2249505049490962,23.52292461254376
15,3,0,10.865149549891825,0,0.4885941262556634,20.474129931496023
8,2,2,24.04670632829435,1,0.6610578248800456,93.11058460128118
19,3,0,4.868029747512976,1,1.0,13.843340243344793
10,4,2,31.64751320975974,0,0.28530948461293765,65.79992068830514
14,2,0,43.39756579304661,0,0.5149527087562408,77.59297485772746
2,4,1,33.97492010332505,0,0.1321250549614275,49.80165721170052
22,5,1,13.598585352125873,0,0.10185040272776852,18.044019136422467
20,5,0,23.876784998823,0,0.31377167355266694,35.61427710614092
12,0,2,13.81904864108586,0,0.4137560566609083,31.728436805593006
20,4,0,17.25391931513948,0,0.38716527397599426,28.34586746184371
12,2,1,36.92760342782741,0,0.5748047229578895,83.71977958084058
1,4,0,29.115877771931984,0,0.23728985200436925,38.520988649209094
5,1,1,10.004544229810342,0,0.19497284876253168,16.167677002274907
5,5,0,37.047752833443596,0,0.14822786270087207,44.576915591217144
11,2,0,49.32066514884805,0,0.5583935181109927,91.99937384727896
3,3,2,39.03340242588207,0,0.13548747459729163,70.84766383980212
4,0,1,22.86510301742683,0,0.13549494461277334,34.584171106260946
22,3,0,11.527404178232622,0,0.23316477615724412,16.512478188703632
7,4,0,14.435635341499635,1,0.8902424432476144,42.61006345984386
5,3,2,3.6130704753859026,0,0.12283166446981775,5.171823222008806
20,2,0,15.54481744580244,0,0.3826407977000312,23.448448392232578
2,1,0,32.76685373491678,0,0.1524996178126096,38.35087979391343
22,3,0,36.84531997831235,0,0.22779804115997804,49.33643661168606
7,4,2,27.650675701330474,1,0.5371145904124165,98.27887700047431
18,3,2,44.409600810135466,1,0.7761040925395577,188.43427553675343
20,3,2,8.84267694060922,0,0.28268608716454047,19.582355387741384
10,6,0,26.714895958738825,0,0.31741954208753004,37.59416146700917
17,2,0,6.483471031409906,1,1.0,19.98343294788386
9,6,0,13.232393193557222,1,0.6100659002444281,34.49188431084108
19,6,2,46.15297574108999,1,0.5293067930858893,160.98731962200515
11,4,0,47.71612182326065,0,0.3983597167803784,74.7846034398823
19,6,0,7.6451398496574425,1,0.627481462391982,20.273673799116736
7,4,0,21.72968177112782,1,0.8286357064860199,62.06722426107713
18,1,0,37.811012801051724,1,1.0,122.67276482801921
20,6,1,33.895332558240355,0,0.22645282947277404,55.07777414889499
15,2,2,34.80069317815993,0,0.3460876019483896,77.80014465666697
20,5,0,30.673396190919572,0,0.39316915305846634,46.999381610175504
17,2,0,9.723788798786908,1,1.0,31.913931913336597
8,0,2,39.66061830979575,1,0.6030039246693529,146.02368903165217
3,1,0,32.168476958367606,0,0.22211591646923579,44.535298006691185
8,1,0,26.894341343186046,1,0.8605087706959802,80.66789774595892
1,4,0,4.357511308868126,0,0.16517738881564772,4.35511006637598
8,4,1,8.96183184286935,1,0.8182520536985434,31.1125184308481
8,1,1,38.46999904024564,1,0.6569464399068902,118.57769794268208
17,2,2,19.18610320786358,1,0.7659592931714356,79.33396417550776
10,0,2,28.143947272380966,0,0.3567429745982838,63.586005578705944
12,4,0,43.66670442679962,0,0.4940990734947082,76.16940765279239
5,0,0,8.318850947217516,0,0.1720762169705494,10.227099254872188
8,1,0,9.306425687980422,1,1.0,28.655740933625605
15,2,0,20.581299400349778,0,0.5813056250985151,38.53141444824618
3,0,1,33.927193074876875,0,0.1435486541959829,51.05352491276889
1,5,0,8.732004008938379,0,0.09208163838962585,10.731747829902135
6,3,2,26.778459413483425,0,0.25044760741926225,56.439217290669596
14,1,2,34.79473428136163,0,0.33840454984683965,78.9270096030957
5,2,1,15.611964216780077,0,0.1893098199760913,23.522542546844065
10,1,2,17.94718595150791,0,0.32451830212085336,40.834844112945255
19,1,2,43.880207099604505,1,0.6210090639618646,163.47843542467615
16,0,2,9.456994274747032,0,0.31148474096994005,20.1392641454932
3,0,1,38.59861932494618,0,0.10657974400213033,52.63143512448079
18,3,1,9.461457629593653,1,0.8035540101142736,32.42125983446732
6,4,0,21.9028911158548,0,0.4313674558665004,34.12175050985787
10,3,2,36.58315496231653,0,0.36284373797895453,83.05165000315733
12,5,2,19.08355830404849,0,0.26528354453215075,38.30495519580328
20,2,2,4.381602332976179,0,0.3927913674036449,10.29586951524444
2,6,0,18.03019345617973,0,0.11133275151397468,19.680788831841344
13,2,1,11.81543992032383,0,0.4144825650437425,24.087603732321405
1,1,0,7.963384489913226,0,0.21218308517542753,10.276381493432837
17,0,0,30.502344890904755,1,0.8991848731303373,91.6297696043895
4,1,2,2.350935377407697,0,0.11271955412400057,3.058500869794139
12,4,0,42.44472138154405,0,0.5474909855927574,77.34714934477327
12,1,2,37.8078838164257,0,0.3575935207626475,87.7919375271438
23,5,1,37.849274945087345,0,0.13809363912397693,53.409148347409854
23,2,0,37.14989406056681,0,0.15713114420881405,46.35292408159088
13,5,2,13.915511474016517,0,0.2948083014410195,30.939932066307666
11,2,0,6.750132154688769,0,0.5590676127052611,14.342015687676382
20,5,2,49.63738877050426,0,0.2527265683199758,103.65586936575369
12,3,0,49.77639019909483,0,0.5420862172359434,89.11719074784054
17,6,2,47.50414851475241,1,0.5575126178372471,169.40379906773214
12,5,2,34.06352258843288,0,0.23844313262015027,67.53907434096678
3,1,2,23.45669084846188,0,0.102570375755406,38.97870623603369
22,0,2,10.27035167408928,0,0.10354378253202189,16.490846813074153
21,4,1,27.644865635154797,0,0.3947823674681056,51.93862215282813
9,4,1,15.290161592419754,1,0.7289078318077283,51.10805888529172
22,5,1,10.150039290856826,0,0.09364421130680511,13.86090139282015
4,0,1,38.58369111667285,0,0.1039956046374636,55.23280558712928
17,4,2,5.955300274127598,1,0.7164929193013858,25.766614775501292
7,5,1,39.04490536425789,1,0.5933162945492135,113.96376625699516
13,5,1,11.866344355206692,0,0.2817997949873764,19.690277927667523
1,0,0,0.5374115998083595,0,0.22100352910980103,-0.4148074182334184
7,0,2,8.609097159258368,1,0.49559650298278907,27.269813321987673
15,3,0,42.55440427859302,0,0.38930551397874763,67.30539967489457
6,5,1,26.244246018459567,0,0.2425076516012891,41.20740774632226
2,1,1,38.48548435414681,0,0.19240058302444163,57.75571823039207
3,2,1,15.41109778839154,0,0.19562788174175236,25.886045256100434
6,2,1,46.10955060409248,0,0.42571014644455274,89.07301638748777
3,5,2,45.00147217585137,0,0.0815476650034386,74.71041624499708
8,1,2,16.40504441486932,1,0.5470132130451325,57.925338265467644
22,4,1,42.632878916688504,0,0.16145414397224908,62.245373320125196
16,6,2,12.650162331301845,0,0.19041930606660615,22.587057621197694
16,0,1,48.880846307856615,0,0.35405744765640484,89.00801814293168
19,2,1,26.06609988413412,1,0.7277236338635066,84.63159790557998
13,3,0,27.84611414284294,0,0.6272805323469616,54.98727847167635
13,4,1,1.4226565839136667,0,0.5023217847738832,2.4327444687570288
12,3,0,37.60754087660934,0,0.6994014251745639,78.84479991937302
3,2,0,12.63004141558583,0,0.22637522430862844,17.590985692337735
12,1,2,8.98297116480441,0,0.36088370325073427,21.77761797279456
20,1,0,19.081574027972632,0,0.39812826122667533,28.549336870274843
16,3,2,16.762307761299756,0,0.28783337772350176,34.6703274407616
14,5,2,7.458423877181239,0,0.25655501031794586,15.063807475718285
17,4,1,39.74042150597772,1,0.7002192953287011,126.88124882210971
10,2,0,36.204822396825406,0,0.5491130805750928,65.30369082272749
3,0,2,14.748069519176562,0,0.14990398147481818,27.90752771636869
19,1,2,25.120932429671992,1,0.6436313793415167,97.0141788487576
10,3,0,14.822051505923929,0,0.4068103765280467,23.826883313527674
9,6,1,5.101618842505041,1,0.49107219771860616,13.823526259606751
21,2,0,20.28750523766423,0,0.5649288335105055,36.79485355777025
12,4,0,18.784005337186716,0,0.5306427128395348,32.79623937453623
21,5,0,44.52972118528045,0,0.4100505163265878,72.1309834233483
7,0,1,32.98306521490723,1,0.7135430476571544,106.41167836662719
12,0,1,38.943598951300224,0,0.5633402105000852,85.67439862504057
8,5,1,33.8731240986215,1,0.4927454973016504,93.72556982637336
0,1,0,14.167411137648761,0,0.2163076795883521,19.92707855290927
0,0,1,40.846881155084475,0,0.19184552043483818,63.92395827517177
14,2,0,34.29125683389688,0,0.6233740808068983,66.50464699843887
21,1,0,5.535986893934571,0,0.5840252163061322,10.878520684222314
3,1,1,22.862489559341,0,0.126160034257458,31.938988168051825
19,1,1,2.140823169815336,1,0.7685654530233632,8.259145461976214
0,5,0,18.143082890584985,0,0.09915025603889469,21.69370443842911
11,6,2,31.342489911701513,0,0.27104309197285914,68.10633731915073
10,2,1,26.22138964927572,0,0.4218654911812407,50.75700536918774
18,3,1,23.995332661630275,1,0.7976721075049398,80.71918303584205
14,0,0,10.532282271455074,0,0.5606625050618379,18.599591863823388
20,0,2,5.89861720927132,0,0.33131548659113363,11.445570346118732
9,3,2,20.625374201104236,1,0.48015637542332057,67.98494238988448
0,1,0,21.628219130241433,0,0.1835920797122425,26.781303689865123
23,4,0,36.576394714066964,0,0.1430805256527993,45.34731874227585
2,2,2,6.5163856469348005,0,0.09531266330468086,9.95589697069289
13,1,2,17.370562046851116,0,0.4613377203210197,43.48245150659964
14,1,0,17.822868479063715,0,0.652917780213572,34.57552391919173
0,1,1,21.33210760784356,0,0.19668087502066864,33.01995876843345
9,0,2,6.771818975719351,1,0.5939542981322701,25.203579145632816
21,5,2,33.39610589569751,0,0.18717490149759317,62.460867701861176
0,5,2,19.377593236572974,0,0.08741646381824185,31.98558249489625
14,6,2,27.338941111688236,0,0.2981486527409628,58.22077471741501
2,5,0,4.940224904797844,0,0.157187233740396,5.1141085793102
20,0,1,34.84846796165379,0,0.3641251603487167,65.68276807331465
19,5,2,32.708053955004765,1,0.41669714470029573,105.42672256196435
22,4,1,21.852274813516015,0,0.16702418248316603,33.866409109367936
21,2,0,23.499069407241976,0,0.44307669403524425,38.079848637282105
11,6,0,14.232236550203453,0,0.41103123915715845,21.132071075510098
18,1,0,15.237994185891436,1,1.0,47.72226823722238
15,6,1,47.12702337781197,0,0.28314511506298135,81.51585398292617
7,5,2,1.0606913981703836,1,0.4092180805317857,5.04774466490154
23,6,0,27.812294327750017,0,0.09880327089869029,33.02600503754431
13,6,2,15.835100682358856,0,0.2632638248333733,33.83872740800383
17,0,1,17.989862211477266,1,0.8582549569798613,63.6234981861136
22,3,0,26.612897010098006,0,0.2303434029179563,36.3207006318233
0,0,0,20.06090915943553,0,0.17499849510298718,26.03390730235301
1,1,2,7.8768320262721145,0,0.11763583623606558,14.797853566654826
23,1,0,11.588590026337029,0,0.18364043023269516,15.271769101431698
11,0,1,2.1128840418302564,0,0.36204262190229863,2.061379515247788
16,3,1,19.20136549210252,0,0.4000667990259277,37.61751888013298
1,3,0,44.80524672705398,0,0.1651636871088173,56.82146374837107
16,6,0,24.808829965666096,0,0.3891203292489372,38.357499637786304
20,1,2,27.596564315756048,0,0.37334086650246906,66.05105874700163
6,6,1,22.502154992178713,0,0.29247607793340535,37.79182248911097
5,0,2,44.42625830985888,0,0.12448306833156098,79.20719064253797
5,2,1,21.76774046086153,0,0.16206994420022824,32.39743309485883
21,2,1,37.82525106190454,0,0.41055138689933734,72.73809963442528
7,1,1,37.69010764754951,1,0.640976479697448,114.87728151337267
4,3,1,25.158264501094,0,0.1777194166299153,36.67295740434452
14,2,1,32.90928279606005,0,0.5010637850711358,71.01269493216056
6,0,0,22.095901171780245,0,0.5485635543302094,38.752084045678465
2,6,1,37.59508283948989,0,0.11134784152679364,51.91033763829524
9,4,0,43.161469759686064,1,0.8729813867342466,128.83410910364032
2,4,0,44.560141284596526,0,0.1924714830562946,58.8823738609638
13,3,2,5.390171630836501,0,0.4066974139880631,14.200971762900096
21,5,0,17.0178157883899,0,0.3306386836914575,23.865253501556772
2,4,2,15.097706638271823,0,0.14042491394832246,26.84937756124043
0,0,1,42.37568046508323,0,0.1833575860297296,66.3819783439311
0,5,0,32.23468784304215,0,0.12082529084386295,39.0845795496691
18,1,0,20.28181736150684,1,1.0,65.1011421591343
3,1,2,18.1068616414062,0,0.1126476138724603,30.08596008261042
1,0,2,1.1336323196013633,0,0.11393952619763857,2.578743963477794
10,1,2,44.392726320634516,0,0.2621762744233755,92.09362396057583
23,0,0,39.93042848054475,0,0.12237711845482196,48.8412271376549
11,0,1,22.944518216443527,0,0.49960852661505256,46.998720229698684
12,4,2,2.536263667765761,0,0.40326309963617163,5.4867584617899094
15,5,2,44.67465966941263,0,0.18901068666181312,87.69860584662965
15,4,1,14.928856410467047,0,0.4742132333981046,30.699615017684994
18,3,1,18.24897289170581,1,0.9079933994708458,69.0719149501057
22,4,1,44.64413636699498,0,0.18496209032815086,66.86541330436336
19,1,1,28.54284146682118,1,0.7320446799146928,95.28578846728666
20,5,1,23.885934062153705,0,0.3432529941763429,43.84907569076203
19,4,2,22.697878018222646,1,0.6810311806702601,89.5913570719332
8,0,2,26.979948560958945,1,0.5842803365637765,100.3076169819903
15,4,1,7.013054978538282,0,0.40446567900267977,15.483006940437313
6,1,0,13.686149554563173,0,0.49865663718568987,24.169035685014137
12,3,0,1.471750987472485,0,0.5574416637737236,1.9125642654132258
3,5,1,45.989862572920096,0,0.08978548653917051,63.79064400838448
12,2,2,44.77001214587086,0,0.3343179177957136,98.95051593503041
7,5,2,31.214025845291324,1,0.4890402733681665,107.28409209156126
1,0,1,20.455403554279638,0,0.15560015278644346,28.420838871214688
6,1,0,29.567003823033502,0,0.40422179389850627,47.21780546108302
10,1,0,22.17295752691785,0,0.4847986336341642,36.424365455006004
16,6,1,43.27650757340513,0,0.23424347606155593,68.5568890876721
23,2,2,28.96680330686968,0,0.08616024302265092,49.578079422436744
13,3,1,39.090193055011454,0,0.40653429243499045,76.26652305105176
12,0,2,7.509207844078967,0,0.45710610464901297,17.72905585401626
14,3,0,46.351077697960434,0,0.6565700798804169,92.51344835792261
21,2,1,6.143661487088424,0,0.3685061728797465,13.431791752455126
20,0,0,37.72578135415881,0,0.45162415636067654,63.61379985819065
8,4,1,21.87957674506904,1,0.7878289708896581,73.41811983295337
2,3,1,33.77572137019867,0,0.19717489023249468,51.80976350213052
12,4,2,44.40074882251028,0,0.3212312128660518,97.01281651721654
12,0,1,25.109405938271028,0,0.504259498064369,52.88187278285015
8,2,0,46.778485383436745,1,0.7867932650944254,133.4645790405936
17,4,0,12.346517840801047,1,1.0,40.87780590640278
4,4,1,44.32392907331827,0,0.14543512099083486,66.41052422988128
10,1,0,21.0749003250514,0,0.42332759322409813,35.88326913733337
1,0,2,24.568828475478046,0,0.14896777853627596,44.69024500550992
16,5,1,21.821495640510992,0,0.3259752114397216,39.144625388086425
22,2,2,9.370461955673097,0,0.1346352603401633,16.187884004348085
19,1,0,34.491028316553866,1,0.9383795134000922,106.28833955696432
20,3,1,27.117653099171065,0,0.43628514537135804,52.33661247776381
3,2,2,40.48923352878907,0,0.13544655581756268,73.6684378067608
21,6,1,45.86168954893877,0,0.3104636446644749,82.40567424005123
17,1,1,13.01043716122732,1,0.882951826889236,48.49194048526767
23,6,0,36.20790534169809,0,0.11859376547696493,42.915440136749645
19,3,2,13.883031181646464,1,0.6231063032808466,52.19196048019823
7,6,0,35.14201738921154,1,0.6736109446782149,90.80334714342004
18,2,1,16.75254065375532,1,0.8871333302175343,59.62885578550092
11,1,0,41.28703443132135,0,0.46211201463444895,71.0961253173899
10,2,1,40.18378787947584,0,0.44123667566554176,78.28018682858173
15,4,1,10.422608166100868,0,0.3208171643001076,17.25402503042039
4,1,1,46.26605616486497,0,0.14983424721369587,69.20692782882992
2,4,2,22.001928230928666,0,0.11424534620661993,40.261153853176836
11,1,2,23.758227880478415,0,0.3226397050706051,52.40874863627666
14,4,1,13.452466558646426,0,0.5833069117437658,29.9922873300061
15,6,1,17.79490742789313,0,0.34279423018717,30.621088417533564
12,0,0,24.173189763097117,0,0.6730167134820876,48.71153551093946
6,4,0,8.4683711369148,0,0.44292757038291214,12.841543948463649
14,0,0,29.111419492386144,0,0.48153112865737885,50.71680016475221
2,5,1,28.463502331560182,0,0.11619178483807524,38.48115411096471
11,2,0,25.826572975058227,0,0.39040877201851165,42.71160584884142
7,6,0,15.49706204484907,1,0.7391389702041854,43.93997919425725
11,3,2,3.038710756116119,0,0.39838097885457024,6.01651774778232
17,3,2,42.386913068480965,1,0.6140709797809635,160.23615550475418
2,3,2,22.943342619198532,0,0.10614818270263544,40.73292097722744
11,0,2,35.59397795531332,0,0.3649324021557779,83.3596525050371
22,3,1,4.289297485462832,0,0.13729428135517363,4.902682957821409
20,3,1,7.839561776420752,0,0.49727572649540325,16.995914840116278
22,4,0,38.6842554558877,0,0.14000623307036497,46.83883109226227
1,5,2,33.76721587845421,0,0.060913073931855626,56.0766745313736
13,3,1,35.26835870653726,0,0.41847646231967317,68.41214439324288
13,0,2,1.724190115301362,0,0.38316961174686837,4.195153198295908
3,4,0,19.39833558595289,0,0.12822045635729695,21.351309833808447
16,0,1,16.014563599673195,0,0.37015362027052834,30.566568559988063
14,1,2,40.104259414027894,0,0.41275924139943837,96.75608565019228
15,3,0,19.846927679601933,0,0.4066227527652847,30.876675079616295
4,0,2,0.8565100526324598,0,0.08855997587561348,1.158866585665833
23,0,0,20.625758068079392,0,0.15144759742461525,24.65972837751004
16,4,2,14.553433626301498,0,0.2973079906909785,31.85373642944471
22,1,2,38.33929709859952,0,0.12852262108576842,66.81234505003205
6,1,0,34.05661587270126,0,0.3935660082684062,54.94122213138813
22,3,2,35.081391331307564,0,0.08090705960078225,59.59077368597457
14,6,0,42.86968167758327,0,0.40298204742106086,68.96486091943483
16,5,0,47.824615590511264,0,0.391692013693303,77.00705850298
11,2,2,49.096252336091844,0,0.2872092893975904,105.4978616754464
10,2,0,49.08671005523469,0,0.5163124953720782,88.19564951675389
